rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit
30,R,latentcor,16,5,R,https://github.com/mingzehuang/latentcor,mingzehuang,1,2024-01-05T01:01:01Z
31,R,CisTransRegulation,16,6,R,https://github.com/Wendellab/CisTransRegulation,Wendellab,0,2023-12-19T04:29:45Z
32,R,hydroloom,16,1,R,https://github.com/DOI-USGS/hydroloom,DOI-USGS,6,2024-01-13T02:43:40Z
33,R,copykit,16,4,R,https://github.com/navinlabcode/copykit,navinlabcode,3,2023-09-21T15:13:02Z
34,R,TidyTuesday,16,2,R,https://github.com/silaarts/TidyTuesday,silaarts,0,2020-12-15T16:09:03Z
35,R,dynguidelines,16,7,R,https://github.com/dynverse/dynguidelines,dynverse,9,2020-06-29T13:32:29Z
36,R,phstemplates,16,6,R,https://github.com/Public-Health-Scotland/phstemplates,Public-Health-Scotland,0,2024-02-13T17:05:18Z
37,R,ptvapi,16,0,R,https://github.com/mdneuzerling/ptvapi,mdneuzerling,0,2024-02-18T02:49:53Z
38,R,helloextendr,16,10,R,https://github.com/extendr/helloextendr,extendr,1,2023-07-07T01:26:02Z
39,R,OpenRepGrid,16,6,R,https://github.com/markheckmann/OpenRepGrid,markheckmann,19,2024-02-18T19:20:49Z
40,R,rbioapi,16,1,R,https://github.com/moosa-r/rbioapi,moosa-r,0,2023-12-01T10:14:54Z
41,R,file2meco,16,2,R,https://github.com/ChiLiubio/file2meco,ChiLiubio,5,2024-02-22T12:35:56Z
42,R,rsync,16,4,R,https://github.com/INWTlab/rsync,INWTlab,1,2023-09-22T10:29:33Z
43,R,machine-learning-r-2e,16,16,R,https://github.com/Apress/machine-learning-r-2e,Apress,1,2019-02-07T19:24:53Z
44,R,rmeetup_examples,16,5,R,https://github.com/jalapic/rmeetup_examples,jalapic,0,2016-05-12T17:15:56Z
45,R,PSF,16,6,R,https://github.com/neerajdhanraj/PSF,neerajdhanraj,1,2016-12-15T06:24:42Z
46,R,rptR,16,1,R,https://github.com/mastoffel/rptR,mastoffel,3,2021-08-05T13:57:14Z
47,R,pubR,16,8,R,https://github.com/rsaporta/pubR,rsaporta,1,2014-09-28T07:28:03Z
48,R,kimisc,16,1,R,https://github.com/krlmlr/kimisc,krlmlr,1,2017-12-18T19:59:07Z
49,R,fontquiver,16,1,R,https://github.com/lionel-/fontquiver,lionel-,1,2019-01-10T12:17:58Z
50,R,uiStub,16,15,R,https://github.com/open-meta/uiStub,open-meta,0,2017-09-21T14:55:59Z
1,Swift,osx-mac-menubar-app,16,0,Swift,https://github.com/alessandroiori/osx-mac-menubar-app,alessandroiori,0,2017-07-22T16:07:32Z
2,Swift,QRCodeByAVFoundation,16,6,Swift,https://github.com/TommyFreya/QRCodeByAVFoundation,TommyFreya,0,2015-06-26T01:27:51Z
3,Swift,MiniFuture,16,0,Swift,https://github.com/tkareine/MiniFuture,tkareine,0,2018-01-06T00:33:10Z
4,Swift,SJProgressHUD,16,3,Swift,https://github.com/0x1306a94/SJProgressHUD,0x1306a94,0,2016-12-17T10:00:12Z
5,Swift,SwinjectMVVMExample_ForBlog,16,2,Swift,https://github.com/yoichitgy/SwinjectMVVMExample_ForBlog,yoichitgy,0,2016-02-04T07:37:27Z
6,Swift,NiceRadar,16,2,Swift,https://github.com/472950043/NiceRadar,472950043,0,2016-01-11T08:43:38Z
7,Swift,ZipCode4s,16,3,Swift,https://github.com/Taillook/ZipCode4s,Taillook,2,2018-07-06T04:25:20Z
8,Swift,bits,16,7,Swift,https://github.com/vapor-community/bits,vapor-community,1,2018-05-24T16:58:02Z
9,Swift,PushID,16,1,Swift,https://github.com/alexdrone/PushID,alexdrone,0,2019-11-27T20:36:30Z
10,Swift,ibuild,16,5,Swift,https://github.com/ian-mcdowell/ibuild,ian-mcdowell,2,2018-11-27T09:17:06Z
11,Swift,30-iOS-swift-projects-in-100-days,16,6,Swift,https://github.com/spkingr/30-iOS-swift-projects-in-100-days,spkingr,0,2018-05-26T17:15:48Z
12,Swift,DCMetroWidget,16,1,Swift,https://github.com/clrung/DCMetroWidget,clrung,5,2016-12-12T21:50:08Z
13,Swift,LPAlbum,16,2,Swift,https://github.com/loopeer/LPAlbum,loopeer,3,2018-01-19T03:54:34Z
14,Swift,mac-temperature,16,2,Swift,https://github.com/Gondnat/mac-temperature,Gondnat,0,2019-03-16T04:25:33Z
15,Swift,PlayPixels,16,0,Swift,https://github.com/sonsongithub/PlayPixels,sonsongithub,0,2018-12-31T03:19:02Z
16,Swift,WKWebViewContentSizeCalculation-Example,16,1,Swift,https://github.com/amerhukic/WKWebViewContentSizeCalculation-Example,amerhukic,0,2018-11-04T09:32:24Z
17,Swift,AddShoppingCartTransitionAnimation,16,0,Swift,https://github.com/moonCai/AddShoppingCartTransitionAnimation,moonCai,0,2018-04-05T08:46:58Z
18,Swift,iOS-Swift-ArgAppUpdater,16,8,Swift,https://github.com/theRealGupta/iOS-Swift-ArgAppUpdater,theRealGupta,0,2020-08-12T19:12:25Z
19,Swift,MVVM_RxSwift_Starter,16,9,Swift,https://github.com/NavdeepSinghh/MVVM_RxSwift_Starter,NavdeepSinghh,0,2018-05-06T11:29:16Z
20,Swift,ShortcutsDemo,16,0,Swift,https://github.com/darthpelo/ShortcutsDemo,darthpelo,0,2018-06-06T21:54:36Z
21,Swift,Calculator-Layout-iOS13-Completed,16,36,Swift,https://github.com/appbrewery/Calculator-Layout-iOS13-Completed,appbrewery,0,2022-11-06T14:41:17Z
22,Swift,iOS-StatusBar-Example,16,5,Swift,https://github.com/WrathChaos/iOS-StatusBar-Example,WrathChaos,1,2022-06-03T11:29:26Z
23,Swift,Combine-SwiftUI-MVVM,16,2,Swift,https://github.com/farooq94/Combine-SwiftUI-MVVM,farooq94,0,2020-01-13T01:31:19Z
24,Swift,SkipTour,16,0,Swift,https://github.com/DominatorVbN/SkipTour,DominatorVbN,0,2023-10-29T10:28:40Z
25,Swift,Note-Exporter,16,0,Swift,https://github.com/Alexs7zzh/Note-Exporter,Alexs7zzh,0,2020-10-05T17:32:58Z
26,Swift,ToDoApp,16,5,Swift,https://github.com/stephdiep/ToDoApp,stephdiep,2,2021-12-22T22:30:58Z
27,Swift,Scrollshape,16,0,Swift,https://github.com/mortenjust/Scrollshape,mortenjust,0,2023-06-16T06:40:08Z
28,Swift,SpeechTimestamper,16,1,Swift,https://github.com/lukereichold/SpeechTimestamper,lukereichold,1,2020-08-16T20:55:38Z
29,Swift,clipbar,16,0,Swift,https://github.com/this-fifo/clipbar,this-fifo,0,2020-02-21T00:25:27Z
30,Swift,MetalKitSamples,16,5,Swift,https://github.com/quockhai/MetalKitSamples,quockhai,0,2020-01-15T07:41:51Z
31,Swift,UICollectionViewGallery,16,2,Swift,https://github.com/ro6lyo/UICollectionViewGallery,ro6lyo,2,2019-03-27T07:01:15Z
32,Swift,beg-swift-games-dev-ios,16,9,Swift,https://github.com/Apress/beg-swift-games-dev-ios,Apress,0,2017-07-20T09:27:01Z
33,Swift,SwiftProcessing,16,2,Swift,https://github.com/alladinian/SwiftProcessing,alladinian,0,2022-04-30T20:37:21Z
34,Swift,NumericalTextEntry,16,0,Swift,https://github.com/Chris-Perkins/NumericalTextEntry,Chris-Perkins,0,2018-08-12T20:10:55Z
35,Swift,AVCustomEdit,16,8,Swift,https://github.com/glennneiger/AVCustomEdit,glennneiger,0,2017-09-10T07:13:56Z
36,Swift,CubeKiller,16,5,Swift,https://github.com/ltebean/CubeKiller,ltebean,0,2017-08-04T13:26:44Z
37,Swift,Queenfisher,16,8,Swift,https://github.com/adiwajshing/Queenfisher,adiwajshing,2,2023-03-23T17:42:56Z
38,Swift,Override,16,10,Swift,https://github.com/yahoo/Override,yahoo,1,2024-01-03T17:01:25Z
39,Swift,ExpandableListSwiftUI,16,2,Swift,https://github.com/V8tr/ExpandableListSwiftUI,V8tr,1,2020-02-10T16:12:12Z
40,Swift,github-wiki-search,16,0,Swift,https://github.com/tannerhodges/github-wiki-search,tannerhodges,0,2021-11-09T20:45:40Z
41,Swift,SwiftUI-Haptics,16,1,Swift,https://github.com/LiYanan2004/SwiftUI-Haptics,LiYanan2004,0,2024-02-03T11:24:12Z
42,Swift,CryptoMarket_iOS_MVVM_Combine,16,3,Swift,https://github.com/cristydobson/CryptoMarket_iOS_MVVM_Combine,cristydobson,0,2023-03-29T21:14:04Z
43,Swift,KLineView,16,4,Swift,https://github.com/cclion/KLineView,cclion,0,2019-02-11T02:44:30Z
44,Swift,appcenter-sampleapp-macos-swift,16,42,Swift,https://github.com/microsoft/appcenter-sampleapp-macos-swift,microsoft,1,2022-11-28T19:11:41Z
45,Swift,MazePathFinder,16,4,Swift,https://github.com/jli943/MazePathFinder,jli943,0,2023-08-06T19:26:40Z
46,Swift,LiveActivities,16,4,Swift,https://github.com/jiajun1203/LiveActivities,jiajun1203,0,2022-11-14T09:53:42Z
47,Swift,blog,16,7,Swift,https://github.com/vapor/blog,vapor,7,2024-02-28T21:44:39Z
48,Swift,Shkadov,16,0,Swift,https://github.com/jkolb/Shkadov,jkolb,1,2017-01-01T18:24:21Z
49,Swift,SwiftStudy,16,10,Swift,https://github.com/Winter-Yang/SwiftStudy,Winter-Yang,2,2016-07-11T14:13:12Z
50,Swift,SwiftNetworkStarterKit,16,3,Swift,https://github.com/ThornTechPublic/SwiftNetworkStarterKit,ThornTechPublic,0,2015-07-21T19:36:45Z
1,TypeScript,wild-yak,16,5,TypeScript,https://github.com/bigyak/wild-yak,bigyak,0,2018-05-11T04:59:01Z
2,TypeScript,courses-rps-conference-app,16,14,TypeScript,https://github.com/alexziskind1/courses-rps-conference-app,alexziskind1,1,2017-08-08T02:23:08Z
3,TypeScript,html-import,16,0,TypeScript,https://github.com/SirPepe/html-import,SirPepe,0,2023-09-11T09:00:41Z
4,TypeScript,vscode-spellchecker,16,10,TypeScript,https://github.com/swyphcosmo/vscode-spellchecker,swyphcosmo,5,2022-07-25T22:15:04Z
5,TypeScript,eter,16,0,TypeScript,https://github.com/keyvanakbary/eter,keyvanakbary,0,2015-12-13T15:25:03Z
6,TypeScript,zaim.js,16,0,TypeScript,https://github.com/hotchemi/zaim.js,hotchemi,1,2019-04-10T17:55:56Z
7,TypeScript,web,16,1,TypeScript,https://github.com/PDIS/web,PDIS,4,2018-02-24T04:04:41Z
8,TypeScript,react-native-stager,16,4,TypeScript,https://github.com/pocesar/react-native-stager,pocesar,2,2018-10-29T02:02:14Z
9,TypeScript,bgsbot,16,8,TypeScript,https://github.com/Elite-Kode/bgsbot,Elite-Kode,9,2023-03-04T02:26:52Z
10,TypeScript,vscode-codeFragments,16,2,TypeScript,https://github.com/markvincze/vscode-codeFragments,markvincze,5,2023-01-11T11:36:17Z
11,TypeScript,stdout-stderr,16,1,TypeScript,https://github.com/jdx/stdout-stderr,jdx,0,2024-01-13T20:45:13Z
12,TypeScript,proximap,16,10,TypeScript,https://github.com/water-fountains/proximap,water-fountains,208,2023-01-27T09:31:49Z
13,TypeScript,fe9-home,16,3,TypeScript,https://github.com/frontend9/fe9-home,frontend9,2,2022-12-10T17:07:57Z
14,TypeScript,SPFxThemeWiz,16,4,TypeScript,https://github.com/spcph/SPFxThemeWiz,spcph,0,2019-03-12T10:00:51Z
15,TypeScript,nest-js-starter,16,4,TypeScript,https://github.com/rcanessa89/nest-js-starter,rcanessa89,0,2019-04-11T05:18:08Z
16,TypeScript,fonts,16,3,TypeScript,https://github.com/hsiaosiyuan0/fonts,hsiaosiyuan0,3,2022-12-06T19:52:24Z
17,TypeScript,swagger-ui-angular6,16,19,TypeScript,https://github.com/agoncal/swagger-ui-angular6,agoncal,3,2019-03-05T17:07:57Z
18,TypeScript,wanted-pre-onboarding,16,1,TypeScript,https://github.com/ksmfou98/wanted-pre-onboarding,ksmfou98,0,2022-01-14T06:46:17Z
19,TypeScript,react-figma-primitives,16,1,TypeScript,https://github.com/component-driven/react-figma-primitives,component-driven,0,2019-04-03T13:21:58Z
20,TypeScript,graphql-query-path,16,0,TypeScript,https://github.com/alber70g/graphql-query-path,alber70g,0,2023-01-04T05:59:57Z
21,TypeScript,portfolio,16,2,TypeScript,https://github.com/lucasgdb/portfolio,lucasgdb,0,2022-07-29T15:10:48Z
22,TypeScript,pub-web,16,7,TypeScript,https://github.com/cuo9958/pub-web,cuo9958,0,2020-06-21T02:28:39Z
23,TypeScript,work-hard,16,0,TypeScript,https://github.com/pedroapfilho/work-hard,pedroapfilho,0,2023-03-10T23:06:31Z
24,TypeScript,biscoint-api-node,16,7,TypeScript,https://github.com/Biscoint/biscoint-api-node,Biscoint,1,2023-05-07T11:22:48Z
25,TypeScript,vuexr,16,1,TypeScript,https://github.com/technokrat/vuexr,technokrat,2,2023-08-23T08:22:28Z
26,TypeScript,nomos,16,6,TypeScript,https://github.com/wako-unofficial-addons/nomos,wako-unofficial-addons,0,2022-07-22T14:15:08Z
27,TypeScript,ribbon,16,2,TypeScript,https://github.com/KeziahMoselle/ribbon,KeziahMoselle,13,2020-08-14T09:55:33Z
28,TypeScript,clarity-theming-starter,16,13,TypeScript,https://github.com/mathisscott/clarity-theming-starter,mathisscott,0,2022-01-14T13:30:44Z
29,TypeScript,use-keyboard-list-navigation,16,2,TypeScript,https://github.com/dzucconi/use-keyboard-list-navigation,dzucconi,3,2023-12-14T20:57:19Z
30,TypeScript,RadioExamToolkit,16,1,TypeScript,https://github.com/blaesus/RadioExamToolkit,blaesus,0,2020-11-26T06:37:39Z
31,TypeScript,typed-less-modules,16,8,TypeScript,https://github.com/qiniu/typed-less-modules,qiniu,3,2023-10-24T14:32:32Z
32,TypeScript,environment,16,2,TypeScript,https://github.com/nestjs-steroids/environment,nestjs-steroids,1,2020-08-08T13:34:40Z
33,TypeScript,ng-builders,16,1,TypeScript,https://github.com/ng-builders/ng-builders,ng-builders,1,2023-07-12T11:10:24Z
34,TypeScript,springboard,16,3,TypeScript,https://github.com/srm-kzilla/springboard,srm-kzilla,0,2021-07-01T20:47:25Z
35,TypeScript,basic-ethers-wallet,16,0,TypeScript,https://github.com/amanusk/basic-ethers-wallet,amanusk,0,2021-09-18T12:30:57Z
36,TypeScript,responsive-navbar,16,7,TypeScript,https://github.com/GuScarpim/responsive-navbar,GuScarpim,1,2022-11-18T20:28:14Z
37,TypeScript,typescript_sorting_algorithms,16,1,TypeScript,https://github.com/kubabialy/typescript_sorting_algorithms,kubabialy,1,2021-06-06T19:16:47Z
38,TypeScript,discordpomo,16,0,TypeScript,https://github.com/allyfx/discordpomo,allyfx,0,2021-05-14T00:02:30Z
39,TypeScript,niffler-fangame,16,0,TypeScript,https://github.com/cboenke/niffler-fangame,cboenke,3,2021-07-08T07:59:31Z
40,TypeScript,nextjs-notion,16,4,TypeScript,https://github.com/wzulfikar/nextjs-notion,wzulfikar,3,2022-12-13T18:31:47Z
41,TypeScript,SanCarousel,16,1,TypeScript,https://github.com/thiagosanrocha/SanCarousel,thiagosanrocha,0,2021-03-08T23:06:53Z
42,TypeScript,react-electron-pc,16,0,TypeScript,https://github.com/youchaojun/react-electron-pc,youchaojun,1,2022-05-12T06:56:35Z
43,TypeScript,mutation-observer-applier,16,5,TypeScript,https://github.com/meeshkan/mutation-observer-applier,meeshkan,0,2021-09-06T09:27:46Z
44,TypeScript,angular11-app-products-model1,16,18,TypeScript,https://github.com/mohamedYoussfi/angular11-app-products-model1,mohamedYoussfi,0,2021-02-25T21:56:59Z
45,TypeScript,MEE69,16,7,TypeScript,https://github.com/LordDhruvin/MEE69,LordDhruvin,0,2022-01-11T07:07:05Z
46,TypeScript,eventsourcing-qldb,16,1,TypeScript,https://github.com/t1agob/eventsourcing-qldb,t1agob,0,2023-01-07T22:04:15Z
47,TypeScript,POO,16,4,TypeScript,https://github.com/angelogluz/POO,angelogluz,1,2021-03-17T03:12:33Z
48,TypeScript,ReCapProject-Frontend,16,1,TypeScript,https://github.com/GizemErgin/ReCapProject-Frontend,GizemErgin,0,2021-05-09T21:14:12Z
49,TypeScript,ionic-anhembi-2021.1,16,2,TypeScript,https://github.com/mcf1110/ionic-anhembi-2021.1,mcf1110,0,2021-06-30T13:33:52Z
50,TypeScript,hardhat-bsc,16,12,TypeScript,https://github.com/zapproject/hardhat-bsc,zapproject,15,2022-04-25T16:01:51Z
